timestamp,a_current,a_voltage,a_act_power,a_aprt_power,a_pf,a_freq,b_current,b_voltage,b_act_power,b_aprt_power,b_pf,b_freq,c_current,c_voltage,c_act_power,c_aprt_power,c_pf,c_freq,n_current,total_current,total_act_power,total_aprt_power,user_calibrated_phase
1743607861,3.312,222.0,553.6,736.2,0.75,50.0,3.063,220.2,669.1,675.6,0.99,50.0,3.172,224.8,700.8,713.9,0.98,50.0,,9.547,1923.563,2125.62,[]
1743607922,3.518,222.3,601.3,783.2,0.77,50.1,3.079,222.2,678.2,685.3,0.99,50.1,3.135,220.8,680.7,693.0,0.98,50.1,,9.732,1960.253,2161.519,[]
1743607982,3.566,221.8,622.2,791.7,0.78,50.1,3.08,221.9,677.5,684.5,0.99,50.1,3.128,220.0,676.3,688.9,0.98,50.1,,9.774,1976.033,2165.17,[]
1743608042,3.58,228.3,635.7,818.5,0.78,50.0,3.026,216.1,649.3,655.2,0.99,50.0,3.124,219.7,673.9,687.1,0.98,50.0,,9.73,1958.908,2160.745,[]
1743608101,3.604,228.1,641.1,823.3,0.78,50.0,3.024,216.1,648.6,654.8,0.99,50.0,3.127,220.0,675.3,688.6,0.98,50.0,,9.756,1964.997,2166.751,[]
1743608162,3.602,227.9,640.5,822.1,0.78,50.0,3.013,215.0,642.5,649.0,0.99,50.0,3.131,220.4,677.8,691.0,0.98,50.0,,9.747,1960.708,2162.074,[]
1743608221,3.643,226.3,645.3,825.6,0.78,50.0,3.018,214.2,641.3,647.6,0.99,50.0,3.13,220.0,675.9,689.3,0.98,50.0,,9.791,1962.44,2162.495,[]
1743608282,3.739,224.1,662.9,839.2,0.79,50.0,3.05,219.2,664.2,669.9,0.99,50.0,3.121,219.1,670.8,684.4,0.98,50.0,,9.91,1997.919,2193.482,[]
1743608342,3.622,224.8,633.8,815.4,0.78,49.9,3.046,218.5,660.6,666.5,0.99,49.9,3.124,219.6,673.2,686.7,0.98,49.9,,9.792,1967.605,2168.601,[]
1743608401,3.659,226.8,653.9,831.0,0.78,49.9,3.05,218.8,663.1,668.5,0.99,49.9,3.12,219.0,670.3,683.9,0.98,49.9,,9.829,1987.304,2183.388,[]
1743608462,3.628,226.7,639.4,823.6,0.78,49.9,3.056,219.9,667.1,673.3,0.99,49.9,3.12,219.1,671.1,684.5,0.98,49.9,,9.805,1977.581,2181.319,[]
1743608522,3.598,226.6,640.0,816.4,0.78,49.9,3.046,219.0,662.1,668.4,0.99,49.9,3.109,217.7,664.2,677.5,0.98,49.9,,9.753,1966.36,2162.242,[]
1743608582,3.599,226.5,640.4,816.2,0.78,50.0,4.671,220.4,1026.6,1031.1,1.0,50.0,3.087,215.7,654.0,666.6,0.98,50.0,,11.356,2321.014,2513.902,[]
1743608641,3.645,221.5,633.1,808.7,0.78,49.9,4.659,219.9,1021.4,1026.5,1.0,49.9,3.127,219.8,674.8,688.0,0.98,49.9,,11.431,2329.392,2523.171,[]
1743608702,3.644,221.3,632.6,807.4,0.79,50.0,4.648,219.4,1017.8,1021.6,1.0,50.0,3.158,223.4,692.8,706.1,0.98,50.0,,11.45,2343.186,2535.099,[]
1743608762,3.67,221.8,641.9,815.0,0.78,50.0,4.635,218.1,1009.0,1012.5,1.0,50.0,3.151,222.9,690.4,703.0,0.98,50.0,,11.456,2341.302,2530.59,[]
1743608821,3.691,221.2,647.9,817.4,0.79,50.0,4.589,215.3,985.4,989.7,1.0,50.0,3.157,223.6,695.2,706.7,0.98,50.0,,11.437,2328.416,2513.784,[]
1743608882,3.703,220.7,646.8,818.3,0.79,50.0,4.667,219.8,1023.6,1027.6,1.0,50.0,3.156,223.4,693.3,705.8,0.98,50.0,,11.525,2363.71,2551.635,[]
1743608941,3.72,220.9,653.1,822.9,0.79,50.0,4.665,219.4,1020.7,1025.3,1.0,50.0,3.153,223.2,692.3,704.4,0.98,50.0,,11.537,2366.048,2552.611,[]
1743609001,3.303,223.7,573.3,739.9,0.77,50.0,4.66,219.5,1021.1,1024.7,1.0,50.0,3.115,219.0,670.9,682.8,0.98,50.0,,11.078,2265.314,2447.453,[]
1743609062,3.312,223.6,568.8,741.7,0.77,50.0,4.63,217.3,1004.5,1007.7,1.0,50.0,3.112,218.6,668.6,681.1,0.98,50.0,,11.054,2241.931,2430.412,[]
1743609121,3.361,224.2,582.5,754.8,0.77,50.0,4.668,220.6,1028.3,1031.6,1.0,50.0,3.073,214.7,648.2,660.4,0.98,50.0,,11.102,2259.006,2446.847,[]
1743609182,3.372,223.8,586.3,755.6,0.77,50.0,4.62,217.7,1002.9,1007.6,1.0,50.0,3.12,219.4,673.2,685.2,0.98,50.0,,11.113,2262.471,2448.479,[]
1743609242,3.36,225.2,585.4,757.9,0.77,50.0,4.622,217.7,1004.0,1008.0,1.0,50.0,3.121,219.5,672.8,685.8,0.98,50.0,,11.103,2262.27,2451.625,[]
1743609301,3.364,225.4,584.2,759.4,0.77,50.0,4.605,217.0,996.1,1000.8,1.0,50.0,3.118,219.2,672.1,684.1,0.98,50.0,,11.087,2252.344,2444.223,[]
1743609362,3.368,225.2,587.9,759.4,0.77,50.0,4.622,217.5,1003.6,1006.9,1.0,50.0,3.119,219.2,671.8,684.5,0.98,50.0,,11.109,2263.312,2450.784,[]
1743609422,3.371,224.2,587.8,756.8,0.77,50.0,4.623,218.0,1006.4,1009.6,1.0,50.0,3.11,218.6,667.8,680.5,0.98,50.0,,11.103,2261.933,2446.813,[]
1743609482,3.374,224.2,588.4,757.6,0.78,50.0,4.633,217.6,1005.4,1010.1,1.0,50.0,3.114,218.7,670.2,681.9,0.98,50.0,,11.121,2263.969,2449.64,[]
1743609541,3.312,229.2,584.5,760.2,0.77,50.0,4.625,217.6,1003.4,1008.0,1.0,50.0,3.1,217.3,662.3,674.2,0.98,50.0,,11.037,2250.124,2442.406,[]
