timestamp,a_current,a_voltage,a_act_power,a_aprt_power,a_pf,a_freq,b_current,b_voltage,b_act_power,b_aprt_power,b_pf,b_freq,c_current,c_voltage,c_act_power,c_aprt_power,c_pf,c_freq,n_current,total_current,total_act_power,total_aprt_power,user_calibrated_phase
1743590761,3.362,222.9,571.6,750.3,0.75,50.0,5.724,211.6,1208.3,1213.3,1.0,50.0,2.874,218.2,616.6,627.8,0.99,50.0,,11.96,2396.598,2591.303,[]
1743590822,3.263,221.3,541.4,723.2,0.75,50.0,5.768,212.9,1226.5,1230.1,1.0,50.0,2.859,216.4,610.3,619.5,0.98,50.0,,11.891,2378.144,2572.748,[]
1743590881,3.26,225.2,553.2,735.3,0.75,50.0,5.723,210.7,1203.8,1208.2,1.0,50.0,2.87,217.3,615.9,624.5,0.99,50.0,,11.854,2372.929,2567.987,[]
1743590941,3.255,222.6,543.9,725.5,0.75,50.0,5.643,207.1,1169.3,1170.6,1.0,50.0,2.891,219.5,626.5,635.3,0.99,50.0,,11.789,2339.788,2531.364,[]
1743591002,3.269,225.1,549.3,737.0,0.75,50.0,5.722,210.6,1203.4,1206.9,1.0,50.0,2.871,217.2,615.0,624.2,0.99,50.0,,11.862,2367.68,2568.155,[]
1743591061,3.315,220.8,556.3,733.1,0.75,50.0,5.722,211.5,1210.4,1212.4,1.0,50.0,2.882,218.4,620.1,630.1,0.99,50.0,,11.919,2386.841,2575.607,[]
1743591122,3.255,222.0,542.4,723.7,0.75,50.0,5.734,212.1,1215.6,1218.1,1.0,50.0,2.884,218.9,623.2,632.0,0.99,50.0,,11.874,2381.256,2573.757,[]
1743591182,3.284,222.8,554.7,732.7,0.75,50.0,5.677,209.5,1189.0,1191.7,1.0,50.0,2.915,221.9,639.2,647.6,0.99,50.0,,11.876,2382.837,2571.94,[]
1743591241,3.229,226.9,549.9,733.8,0.75,50.0,5.701,210.6,1200.1,1202.6,1.0,50.0,2.903,220.7,632.7,641.4,0.99,50.0,,11.833,2382.669,2577.71,[]
1743591302,3.191,227.2,538.1,725.9,0.74,50.0,5.699,210.5,1198.2,1201.5,1.0,50.0,2.88,218.3,621.6,629.4,0.98,50.0,,11.769,2357.805,2556.833,[]
1743591361,3.2,226.7,543.8,726.5,0.75,50.0,5.619,206.4,1159.5,1161.9,1.0,50.0,2.909,221.2,635.1,644.0,0.99,50.0,,11.728,2338.426,2532.356,[]
1743591422,3.27,226.4,556.0,741.5,0.75,50.0,5.692,209.6,1192.9,1195.2,1.0,50.0,2.912,221.3,636.1,645.2,0.99,50.0,,11.874,2385.007,2581.966,[]
1743591482,3.037,223.8,497.9,680.5,0.73,50.0,5.732,211.5,1212.6,1214.4,1.0,50.0,2.915,221.6,639.1,646.7,0.99,50.0,,11.684,2349.629,2541.609,[]
1743591541,3.03,225.1,504.7,682.9,0.74,50.0,5.704,210.7,1201.1,1203.8,1.0,50.0,2.909,221.1,634.9,643.8,0.99,50.0,,11.643,2340.663,2530.523,[]
