timestamp,a_current,a_voltage,a_act_power,a_aprt_power,a_pf,a_freq,b_current,b_voltage,b_act_power,b_aprt_power,b_pf,b_freq,c_current,c_voltage,c_act_power,c_aprt_power,c_pf,c_freq,n_current,total_current,total_act_power,total_aprt_power,user_calibrated_phase
1743603362,3.399,227.9,584.7,775.5,0.75,50.0,4.497,209.9,941.8,945.7,1.0,50.0,2.947,224.0,651.8,660.9,0.99,50.1,,10.843,2178.358,2382.114,[]
1743603421,3.346,227.1,569.3,760.9,0.75,50.0,4.485,209.2,936.0,939.9,1.0,50.0,2.948,223.9,652.0,660.6,0.99,50.0,,10.778,2157.397,2361.388,[]
1743603482,3.349,228.5,574.5,766.6,0.75,50.0,4.485,209.2,934.7,940.0,1.0,50.0,2.918,220.9,636.1,645.4,0.99,50.0,,10.752,2145.252,2352.052,[]
1743603541,3.387,226.4,580.7,767.8,0.76,50.0,4.515,211.4,951.6,956.4,1.0,50.0,2.947,223.6,651.2,659.8,0.99,50.0,,10.849,2183.422,2384.065,[]
1743603602,3.386,226.7,581.6,768.6,0.75,50.0,4.503,210.9,947.3,951.5,1.0,50.0,2.941,223.1,647.7,656.9,0.99,50.0,,10.83,2176.592,2377.017,[]
1743603661,3.406,223.9,577.6,763.6,0.76,50.0,4.51,211.4,951.2,955.0,1.0,50.0,2.959,224.8,656.4,665.8,0.99,50.0,,10.874,2185.222,2384.402,[]
1743603722,3.371,224.1,568.8,756.4,0.75,50.0,4.502,210.8,946.3,950.4,1.0,50.0,2.963,225.2,658.9,667.9,0.99,50.0,,10.835,2173.968,2374.712,[]
1743603782,3.359,229.6,581.4,772.2,0.75,50.0,4.462,208.5,927.5,932.0,0.99,50.0,2.917,221.0,636.9,645.4,0.99,50.0,,10.737,2145.857,2349.545,[]
1743603841,3.377,228.4,582.6,772.4,0.76,50.0,4.523,211.6,954.8,958.9,0.99,50.0,2.911,220.3,633.2,642.1,0.99,50.0,,10.811,2170.586,2373.366,[]
1743603902,3.398,227.3,583.7,773.6,0.75,50.0,4.574,214.4,978.7,982.4,1.0,50.0,2.907,219.6,629.2,638.9,0.99,50.0,,10.878,2191.615,2394.849,[]
1743603961,3.422,223.7,586.1,766.4,0.76,49.9,4.622,217.6,1003.3,1007.4,1.0,49.9,2.906,219.7,629.7,639.2,0.99,49.9,,10.95,2219.103,2412.983,[]
1743604021,3.379,225.0,573.8,761.3,0.75,50.0,4.594,216.2,991.3,995.0,1.0,50.0,2.906,219.8,629.9,639.4,0.99,50.0,,10.879,2194.996,2395.774,[]
1743604082,3.429,223.2,583.9,766.1,0.76,50.0,3.066,221.0,672.9,678.6,0.99,50.0,2.896,218.6,624.3,633.7,0.99,50.0,,9.391,1881.103,2078.432,[]
1743604141,3.414,223.2,580.2,763.1,0.76,50.0,3.135,219.5,680.7,689.2,0.99,50.0,2.899,219.1,626.9,636.0,0.99,50.0,,9.448,1887.782,2088.223,[]
1743604201,3.39,222.9,574.5,756.6,0.76,50.0,3.069,219.3,668.0,674.2,0.99,50.0,2.901,219.3,627.5,636.8,0.99,50.0,,9.359,1870.0,2067.531,[]
1743604262,3.369,223.9,573.6,755.4,0.76,50.0,3.03,216.3,650.3,656.5,0.99,50.0,2.912,220.4,633.3,642.5,0.99,50.0,,9.31,1857.181,2054.393,[]
1743604321,3.409,223.8,579.0,764.0,0.76,50.0,3.028,216.4,650.6,656.3,0.99,50.0,2.928,222.2,642.1,651.2,0.99,50.0,,9.365,1871.632,2071.535,[]
1743604382,3.343,226.3,569.1,757.5,0.75,50.0,3.025,215.8,647.8,653.8,0.99,50.0,2.928,222.1,641.7,651.0,0.99,50.0,,9.295,1858.561,2062.232,[]
1743604442,3.364,226.1,576.1,761.5,0.75,50.0,3.002,214.8,640.4,646.1,0.99,50.0,2.922,221.6,639.5,648.4,0.99,50.0,,9.288,1856.021,2056.024,[]
1743604501,3.424,225.6,588.4,773.5,0.76,50.0,3.022,216.8,650.5,656.3,0.99,50.0,2.92,221.6,639.4,647.9,0.99,50.0,,9.367,1878.344,2077.675,[]
1743604562,3.392,223.9,577.7,760.3,0.76,50.0,3.075,221.8,677.1,683.3,0.99,50.0,2.921,221.4,638.5,647.5,0.99,50.0,,9.388,1893.316,2091.133,[]
1743604622,3.358,222.4,566.0,747.9,0.76,50.0,3.082,222.5,681.6,687.0,0.99,50.0,2.92,221.4,638.3,647.2,0.99,50.0,,9.36,1885.864,2082.184,[]
1743604682,3.422,222.5,579.9,762.5,0.76,50.0,3.089,222.8,683.8,689.5,0.99,50.0,2.924,221.6,639.4,648.6,0.99,50.0,,9.435,1903.057,2100.638,[]
1743604742,3.457,218.1,572.0,755.1,0.76,50.0,3.087,223.1,684.4,689.9,0.99,50.0,2.934,222.7,645.3,654.3,0.99,50.0,,9.479,1901.728,2099.343,[]
1743604802,3.409,218.9,567.9,747.3,0.76,49.9,3.089,223.4,685.4,691.3,0.99,49.9,2.932,222.6,644.4,653.4,0.99,49.9,,9.43,1897.69,2092.025,[]
1743604861,3.479,219.2,581.5,763.8,0.76,50.0,3.076,221.4,676.4,682.2,0.99,50.0,2.929,222.3,642.8,651.8,0.99,49.9,,9.484,1900.634,2097.829,[]
1743604922,3.411,219.5,566.8,749.6,0.76,49.9,3.068,220.9,673.1,679.0,0.99,49.9,2.944,223.5,649.4,658.7,0.99,49.9,,9.422,1889.245,2087.214,[]
1743604982,3.361,223.2,568.1,751.0,0.76,50.0,3.063,220.9,671.3,677.8,0.99,50.0,2.925,221.8,640.8,649.5,0.99,50.0,,9.35,1880.296,2078.298,[]
1743605041,3.383,225.1,575.2,762.6,0.75,50.0,3.043,217.6,657.4,663.5,0.99,50.0,2.93,222.2,642.4,651.6,0.99,50.0,,9.356,1875.064,2077.743,[]
1743605101,3.448,221.0,580.0,763.0,0.76,50.0,3.041,217.5,656.5,662.7,0.99,50.0,2.946,223.7,651.1,659.8,0.99,50.0,,9.435,1887.546,2085.514,[]
1743605162,3.377,225.8,578.2,763.6,0.75,50.0,3.047,218.4,661.4,666.7,0.99,50.0,2.922,221.5,639.0,648.0,0.99,50.0,,9.346,1878.63,2078.331,[]
1743605221,3.407,224.0,576.0,764.4,0.75,50.0,3.064,219.7,667.6,674.5,0.99,50.0,2.92,221.5,639.4,647.4,0.99,50.0,,9.392,1883.021,2086.221,[]
1743605282,3.372,222.7,567.6,751.8,0.75,50.0,3.092,222.1,681.8,688.0,0.99,50.0,2.918,221.0,636.9,645.6,0.99,50.0,,9.381,1886.335,2085.33,[]
1743605342,3.437,220.8,578.4,760.1,0.76,50.0,3.092,222.9,684.9,690.5,0.99,50.0,2.93,222.3,643.2,651.9,0.99,50.0,,9.46,1906.488,2102.522,[]
1743605401,3.428,222.5,577.4,763.8,0.76,50.0,4.656,219.5,1018.9,1024.0,1.0,50.0,2.924,221.7,640.8,649.0,0.99,50.0,,11.008,2237.069,2436.838,[]
1743605462,3.34,222.9,559.2,745.5,0.75,50.0,4.688,221.7,1037.3,1041.0,1.0,50.0,2.899,219.5,627.8,636.9,0.99,50.0,,10.926,2224.318,2423.346,[]
1743605521,3.413,220.7,572.7,754.5,0.76,50.0,4.711,222.9,1048.7,1052.2,1.0,50.0,2.897,219.0,626.1,635.2,0.99,50.0,,11.022,2247.449,2441.901,[]
1743605581,3.12,218.2,508.5,681.7,0.75,50.0,4.709,223.0,1047.8,1051.8,1.0,50.0,2.901,219.5,629.2,637.6,0.99,50.0,,10.73,2185.559,2371.044,[]
1743605641,3.059,222.1,503.5,680.3,0.74,50.0,4.704,221.9,1041.0,1045.9,1.0,50.0,2.886,218.1,621.5,630.0,0.99,50.0,,10.649,2166.011,2356.19,[]
1743605702,3.095,222.8,512.9,690.6,0.74,50.0,4.702,222.0,1042.2,1045.6,1.0,50.0,2.891,218.5,623.3,632.5,0.99,50.0,,10.688,2178.291,2368.673,[]
1743605761,3.109,223.3,513.0,695.4,0.74,50.0,4.693,220.9,1034.9,1038.7,1.0,50.0,3.142,218.8,673.9,688.2,0.98,50.0,,10.945,2221.862,2422.286,[]
1743605822,3.079,218.3,497.1,673.0,0.74,50.0,4.699,221.8,1040.8,1044.1,1.0,50.0,3.146,220.3,680.0,693.8,0.98,50.0,,10.924,2217.976,2410.965,[]
1743605882,3.186,214.6,510.4,684.7,0.75,50.0,4.701,221.4,1038.6,1042.8,1.0,50.0,3.163,222.6,691.9,705.0,0.98,50.0,,11.051,2241.006,2432.514,[]
1743605941,3.159,214.7,504.6,679.3,0.75,50.0,4.702,221.7,1040.0,1044.4,1.0,50.0,3.159,222.4,689.9,703.3,0.98,50.0,,11.02,2234.563,2426.946,[]
