timestamp,a_current,a_voltage,a_act_power,a_aprt_power,a_pf,a_freq,b_current,b_voltage,b_act_power,b_aprt_power,b_pf,b_freq,c_current,c_voltage,c_act_power,c_aprt_power,c_pf,c_freq,n_current,total_current,total_act_power,total_aprt_power,user_calibrated_phase
1743614162,3.267,219.7,547.1,718.7,0.76,50.0,4.624,218.0,1005.7,1009.6,1.0,50.0,3.172,215.0,667.5,682.8,0.98,50.0,,11.063,2220.28,2411.116,[]
1743614221,3.376,216.6,561.0,732.3,0.76,50.0,4.647,219.4,1017.9,1021.6,1.0,50.0,3.041,210.8,629.7,641.9,0.98,50.0,,11.065,2208.605,2395.74,[]
1743614282,3.371,213.7,552.2,721.6,0.77,50.0,4.627,217.9,1005.2,1010.0,1.0,50.0,3.108,217.8,666.2,677.6,0.98,50.0,,11.106,2223.477,2409.215,[]
1743614341,3.351,213.2,548.8,715.4,0.77,50.0,4.619,217.7,1003.6,1007.4,1.0,50.0,3.099,217.2,661.7,673.8,0.98,50.0,,11.069,2214.056,2396.615,[]
1743614401,3.141,214.1,511.0,673.5,0.76,50.0,4.592,216.1,990.1,994.2,1.0,50.0,3.103,217.7,664.1,676.2,0.98,50.0,,10.837,2165.169,2343.842,[]
1743614462,3.147,214.4,508.9,675.4,0.75,50.0,4.592,216.0,989.8,993.6,1.0,50.0,3.1,217.2,661.7,674.2,0.98,50.0,,10.839,2160.375,2343.253,[]
1743614521,3.121,215.0,503.3,671.9,0.75,50.0,4.601,216.5,994.8,997.8,1.0,49.9,3.102,217.2,661.6,674.5,0.98,50.0,,10.824,2159.736,2344.246,[]
1743614582,3.115,214.9,504.4,670.4,0.75,50.0,4.62,217.8,1003.0,1007.9,1.0,50.0,3.097,216.9,660.5,672.4,0.98,50.0,,10.832,2167.979,2350.689,[]
1743614641,3.108,214.5,498.4,667.5,0.75,50.0,4.642,219.0,1014.7,1018.4,1.0,50.0,3.093,216.6,658.0,670.6,0.98,50.0,,10.843,2171.091,2356.594,[]
1743614702,3.133,214.0,504.9,671.4,0.75,50.0,4.647,219.4,1017.6,1021.1,1.0,50.0,3.092,215.9,655.2,668.3,0.98,50.0,,10.872,2177.652,2360.766,[]
1743614761,3.13,212.2,502.0,665.0,0.76,50.0,4.613,216.9,998.6,1002.4,1.0,50.0,3.101,217.4,662.3,674.9,0.98,50.0,,10.844,2162.898,2342.211,[]
1743614821,3.176,211.8,518.6,673.7,0.77,50.0,4.656,219.2,1018.4,1022.2,1.0,50.0,3.1,217.0,660.7,673.5,0.98,50.0,,10.932,2197.704,2369.396,[]
1743614883,3.13,210.3,502.8,659.3,0.76,50.0,4.683,220.9,1032.6,1036.1,1.0,50.0,3.093,216.2,656.4,669.4,0.98,50.0,,10.905,2191.816,2364.669,[]
1743614941,3.136,211.0,503.8,662.5,0.76,50.0,4.695,221.7,1039.3,1042.8,1.0,50.0,3.067,213.3,642.5,655.0,0.98,50.0,,10.898,2185.659,2360.329,[]
1743615002,3.146,211.6,504.8,666.7,0.76,50.0,4.702,222.6,1045.0,1048.7,1.0,50.0,3.045,211.1,631.1,643.4,0.98,50.0,,10.893,2180.949,2358.798,[]
1743615062,3.083,211.2,491.1,651.9,0.75,50.0,4.684,221.5,1035.2,1039.2,1.0,50.0,3.038,210.2,626.7,639.5,0.98,50.0,,10.806,2153.024,2330.637,[]
1743615121,3.015,215.7,485.0,651.1,0.74,50.0,4.692,221.7,1037.2,1041.7,1.0,50.0,3.038,210.1,627.1,639.1,0.98,50.0,,10.745,2149.306,2331.881,[]
1743615183,3.109,213.1,507.7,663.4,0.76,50.0,4.669,220.6,1028.9,1032.0,1.0,50.0,3.054,211.4,634.2,646.5,0.98,50.0,,10.833,2170.738,2341.891,[]
1743615241,3.232,215.6,534.2,697.6,0.77,50.0,4.655,219.6,1020.4,1024.0,1.0,50.0,3.034,209.7,624.0,636.9,0.98,50.0,,10.92,2178.594,2358.529,[]
1743615302,3.271,212.8,536.3,696.8,0.77,50.0,4.681,221.3,1034.2,1037.7,1.0,50.0,3.012,206.9,610.7,623.9,0.98,50.0,,10.964,2181.168,2358.461,[]
1743615362,3.384,212.4,558.7,719.6,0.77,50.0,4.677,221.1,1032.5,1035.9,1.0,50.0,3.04,210.4,627.8,640.3,0.98,50.0,,11.101,2218.951,2395.74,[]
1743615421,3.356,216.2,563.7,726.4,0.77,50.0,4.691,220.8,1033.7,1037.9,1.0,50.0,3.032,209.4,623.2,635.6,0.98,50.0,,11.08,2220.533,2399.862,[]
1743615482,3.387,214.5,563.0,727.5,0.77,49.9,4.605,216.6,994.9,999.4,1.0,50.0,3.045,211.1,631.2,643.3,0.98,50.0,,11.036,2189.125,2370.187,[]
1743615541,3.369,215.0,555.7,725.3,0.77,49.9,4.695,221.6,1038.6,1042.5,1.0,49.9,3.027,209.2,621.3,633.9,0.98,49.9,,11.092,2215.621,2401.746,[]
1743615601,3.353,214.7,555.4,720.7,0.77,50.0,4.701,222.0,1042.0,1045.2,1.0,49.9,3.017,208.1,616.0,628.5,0.98,49.9,,11.071,2213.434,2394.445,[]
1743615662,3.356,218.8,561.8,735.6,0.76,50.0,4.737,221.2,1044.4,1049.6,1.0,50.0,3.013,207.6,613.2,626.2,0.98,50.0,,11.106,2219.423,2411.436,[]
1743615721,3.286,218.4,548.8,718.6,0.76,49.9,4.735,224.3,1059.8,1063.7,1.0,49.9,3.015,207.8,614.2,627.1,0.98,49.9,,11.036,2222.686,2409.45,[]
1743615782,3.281,222.9,557.1,732.4,0.76,50.0,4.639,218.9,1013.4,1017.2,1.0,49.9,3.033,209.4,622.7,635.9,0.98,49.9,,10.954,2193.213,2385.512,[]
1743615841,3.241,222.1,549.1,720.9,0.76,50.0,4.74,223.1,1054.7,1059.4,1.0,50.0,3.036,209.9,625.0,638.0,0.98,50.0,,11.017,2228.725,2418.417,[]
1743615901,3.263,223.6,556.3,730.6,0.76,50.0,4.643,219.2,1016.4,1019.7,1.0,50.0,3.034,209.6,623.6,636.7,0.98,50.0,,10.941,2196.258,2387.076,[]
1743615962,3.285,221.5,557.9,728.8,0.76,49.9,4.685,221.5,1035.9,1039.5,1.0,49.9,3.042,210.4,627.8,640.7,0.98,50.0,,11.011,2221.609,2409.047,[]
1743616021,3.26,223.2,555.6,728.7,0.76,50.0,4.65,219.5,1018.7,1022.4,1.0,50.0,3.014,207.7,614.1,626.9,0.98,50.0,,10.924,2188.452,2377.992,[]
1743616082,3.242,221.4,548.0,718.6,0.76,50.0,4.676,220.9,1030.3,1034.8,1.0,50.0,3.071,213.7,644.9,657.0,0.98,50.0,,10.989,2223.157,2410.409,[]
1743616141,3.277,221.7,554.6,727.5,0.76,50.0,4.646,219.0,1015.0,1019.1,1.0,50.0,3.037,210.4,627.1,639.6,0.98,50.0,,10.959,2196.746,2386.134,[]
1743616201,3.337,217.6,554.9,727.3,0.77,50.0,4.707,222.4,1044.5,1048.6,1.0,50.0,3.039,210.7,628.6,640.9,0.98,50.0,,11.083,2228.086,2416.768,[]
1743616262,3.399,218.8,571.7,744.6,0.77,50.0,4.638,218.2,1009.5,1013.7,1.0,50.0,3.043,210.9,630.4,642.3,0.98,50.0,,11.08,2211.549,2400.652,[]
1743616382,3.236,224.8,550.1,728.3,0.76,50.0,4.61,217.1,999.0,1002.8,1.0,50.0,3.035,210.1,626.0,638.5,0.98,50.0,,10.881,2175.061,2369.564,[]
1743616441,3.235,223.7,550.0,724.5,0.76,50.0,4.666,220.0,1025.2,1028.0,1.0,50.0,3.029,209.3,622.2,634.7,0.98,50.0,,10.929,2197.351,2387.177,[]
1743616501,3.221,225.2,548.7,726.3,0.76,50.0,4.614,217.6,1002.6,1005.7,1.0,50.0,3.041,210.9,629.9,642.0,0.98,50.0,,10.875,2181.235,2373.955,[]
1743616562,3.219,224.6,548.8,724.1,0.76,50.0,4.68,221.0,1032.9,1036.2,1.0,50.0,3.029,209.4,622.2,635.0,0.98,50.0,,10.928,2203.794,2395.336,[]
1743616621,3.24,225.5,556.7,731.7,0.76,50.0,4.653,219.0,1016.6,1020.6,1.0,50.0,3.035,210.0,625.3,638.0,0.98,50.0,,10.928,2198.596,2390.407,[]
1743616682,3.26,224.2,558.3,731.7,0.76,50.0,4.69,221.8,1038.0,1042.2,1.0,50.0,3.033,209.6,624.2,636.3,0.98,50.0,,10.983,2220.499,2410.275,[]
1743616742,3.183,223.1,537.6,711.2,0.75,50.0,4.691,221.7,1039.2,1041.6,1.0,50.0,3.038,210.5,627.6,640.1,0.98,50.0,,10.912,2204.45,2392.914,[]
